CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name
20885,MR.,TERRY,XIE,9/15/1967,S,M,terry6@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N,TERRY  XIE
20886,MR.,BRUCE,RAMAN,03-11-1967,M,M,bruce11@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,BRUCE  RAMAN
20887,MR.,DAMIEN,LI,07-04-1966,S,M,damien2@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y,DAMIEN  LI
20888,MR.,CLAYTON,RAJE,1/21/1966,S,M,clayton32@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y,CLAYTON  RAJE
20889,MR.,MANUEL,PATEL,6/24/1966,S,M,manuel2@adventure-works.com,"$20,000 ",1,High School,Manual,N,MANUEL  PATEL
20890,MR.,CLAYTON,ANAND,10/16/1966,S,M,clayton40@adventure-works.com,"$20,000 ",1,High School,Manual,N,CLAYTON  ANAND
20891,MR.,DARRELL,ANAND,11/14/1967,M,M,darrell10@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,N,DARRELL  ANAND
20892,MR.,HENRY,SARA,07-12-1967,M,M,henry11@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,N,HENRY  SARA
20893,MR.,ROBERT,HALL,08-06-1927,M,M,robert89@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,ROBERT  HALL
20894,MRS.,ALYSSA,THOMAS,9/21/1966,S,F,alyssa10@adventure-works.com,"$20,000 ",2,High School,Manual,Y,ALYSSA  THOMAS
20895,MR.,RUBEN,JIMENEZ,12-11-1966,S,M,ruben29@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N,RUBEN  JIMENEZ
20896,MR.,ARTHUR,SAI,5/14/1966,M,M,arthur8@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,ARTHUR  SAI
20897,MRS.,MAYRA,SAI,2/24/1966,M,F,mayra5@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,MAYRA  SAI
20898,MR.,GRANT,FERRIER,7/27/1966,M,M,grant24@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,GRANT  FERRIER
20899,MRS.,ANGELA,COOK,11-06-1965,S,F,angela47@adventure-works.com,"$10,000 ",5,Partial High School,Manual,Y,ANGELA  COOK
20900,MRS.,NATALIE,RUSSELL,04-03-1965,S,F,natalie42@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y,NATALIE  RUSSELL
20901,MR.,CHAD,XU,10-02-1965,S,M,chad6@adventure-works.com,"$20,000 ",2,High School,Manual,Y,CHAD  XU
20902,MR.,SHANE,SUBRAM,12-06-1965,M,M,shane16@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,SHANE  SUBRAM
20903,MRS.,ROBYN,DIAZ,10/26/1965,M,F,robyn2@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,ROBYN  DIAZ
20904,MRS.,EBONY,GOMEZ,9/18/1965,M,F,ebony23@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,EBONY  GOMEZ
20905,MRS.,JESSIE,MUNOZ,06-05-1964,S,F,jessie5@adventure-works.com,"$10,000 ",5,Partial High School,Manual,Y,JESSIE  MUNOZ
20906,MRS.,BRIANA,RUIZ,05-09-1964,S,F,briana2@adventure-works.com,"$10,000 ",5,Partial High School,Manual,Y,BRIANA  RUIZ
20907,MR.,TERRENCE,SHAN,11/21/1964,S,M,terrence10@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y,TERRENCE  SHAN
20908,MR.,WYATT,FOSTER,4/23/1964,S,M,wyatt66@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y,WYATT  FOSTER
20909,MRS.,KELLY,WEADOCK,4/22/1963,S,F,kelly3@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y,KELLY  WEADOCK
20910,MS.,CAROLYN,MALHOTRA,2/21/1966,M,F,carolyn5@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y,CAROLYN  MALHOTRA
20911,MS.,KATRINA,RAJE,08-02-1966,M,F,katrina12@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,KATRINA  RAJE
20912,MS.,CHRISTY,HU,11-02-1966,M,F,christy18@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,CHRISTY  HU
20913,MR.,WESLEY,LIU,05-01-1963,S,M,wesley4@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,WESLEY  LIU
20914,MR.,GILBERT,ZENG,4/25/1962,M,M,gilbert20@adventure-works.com,"$30,000 ",1,Partial College,Clerical,Y,GILBERT  ZENG
20915,MRS.,LATASHA,CARLSON,4/18/1965,S,F,latasha18@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,LATASHA  CARLSON
20916,MRS.,KATHLEEN,CARLSON,05-12-1965,S,F,kathleen19@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,KATHLEEN  CARLSON
20917,MRS.,TONYA,TANG,2/23/1965,M,F,tonya4@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,TONYA  TANG
20918,MR.,NEIL,RAMOS,11-03-1964,M,M,neil16@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N,NEIL  RAMOS
20919,MRS.,GRETCHEN,RIVAS,3/23/1964,S,F,gretchen0@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,GRETCHEN  RIVAS
20920,MRS.,JACLYN,RAI,6/24/1964,S,F,jaclyn41@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,JACLYN  RAI
20921,MRS.,MELINDA,CARLSON,12/25/1964,M,F,melinda13@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,MELINDA  CARLSON
20922,MR.,CLAYTON,WAGNER,7/20/1964,M,M,clayton1@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,CLAYTON  WAGNER
20923,MRS.,ISABELLA,POWELL,11-09-1963,M,F,isabella19@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,ISABELLA  POWELL
20924,MR.,ALBERTO,SANZ,12-06-1977,S,M,alberto19@adventure-works.com,"$20,000 ",0,High School,Manual,Y,ALBERTO  SANZ
20925,MRS.,KRISTIN,XU,04-05-1979,S,F,kristin7@adventure-works.com,"$20,000 ",4,High School,Manual,Y,KRISTIN  XU
20926,MR.,JEFFERY,GUO,7/18/1979,S,M,jeffery17@adventure-works.com,"$20,000 ",4,High School,Manual,Y,JEFFERY  GUO
20927,MRS.,TAMMY,MARTINEZ,6/16/1979,S,F,tammy18@adventure-works.com,"$20,000 ",5,High School,Manual,Y,TAMMY  MARTINEZ
20928,MR.,RAYMOND,KAPOOR,10/17/1979,S,M,raymond3@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y,RAYMOND  KAPOOR
20929,MR.,DARRYL,ZENG,06-12-1979,S,M,darryl21@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y,DARRYL  ZENG
20930,MR.,DREW,CHANDE,6/14/1963,M,M,drew16@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,DREW  CHANDE
20931,MR.,BRIAN,SANCHEZ,10/15/1963,M,M,brian29@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,BRIAN  SANCHEZ
20932,MR.,COLE,KELLY,5/26/1962,S,M,cole3@adventure-works.com,"$30,000 ",1,Partial College,Clerical,Y,COLE  KELLY
20933,MRS.,LAURA,LI,8/26/1978,S,F,laura10@adventure-works.com,"$30,000 ",4,Partial College,Clerical,Y,LAURA  LI
20934,MRS.,HALEY,YOUNG,08-04-1977,S,F,haley59@adventure-works.com,"$30,000 ",5,Partial College,Clerical,Y,HALEY  YOUNG
20935,MRS.,DESIREE,JIMENEZ,10/14/1977,S,F,desiree1@adventure-works.com,"$30,000 ",5,Partial College,Clerical,Y,DESIREE  JIMENEZ
20936,MS.,CHRISTY,CAI,6/22/1977,S,F,christy19@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,CHRISTY  CAI
20937,MS.,NATALIE,WILLIAMS,07-05-1977,S,F,natalie70@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y,NATALIE  WILLIAMS
20938,MS.,CAROLYN,ROWE,8/23/1977,S,F,carolyn42@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,CAROLYN  ROWE
20939,MR.,JOSHUA,JOHNSON,09-04-1976,S,M,joshua3@adventure-works.com,"$20,000 ",0,High School,Manual,N,JOSHUA  JOHNSON
20940,MS.,JILLIAN,RODRIGUEZ,8/28/1976,S,F,jillian20@adventure-works.com,"$20,000 ",0,High School,Manual,N,JILLIAN  RODRIGUEZ
20941,MR.,ARTURO,GUO,07-09-1975,M,M,arturo19@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y,ARTURO  GUO
20942,MS.,TASHA,SHARMA,3/26/1975,S,F,tasha10@adventure-works.com,"$20,000 ",0,High School,Manual,N,TASHA  SHARMA
20943,MR.,BRETT,RANA,04-01-1975,S,M,brett10@adventure-works.com,"$20,000 ",0,High School,Manual,Y,BRETT  RANA
20944,MS.,REBECCA,HERNANDEZ,5/25/1976,S,F,rebecca19@adventure-works.com,"$20,000 ",0,High School,Manual,N,REBECCA  HERNANDEZ
20945,MR.,ROGER,TANG,5/26/1976,S,M,roger31@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,ROGER  TANG
20946,MS.,ABBY,CHANDRA,3/27/1976,S,F,abby1@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,ABBY  CHANDRA
20947,MS.,MARIE,ALVAREZ,06-08-1976,S,F,marie28@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y,MARIE  ALVAREZ
20948,MR.,XAVIER,WHITE,07-09-1975,S,M,xavier10@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,XAVIER  WHITE
20949,MS.,SANDRA,LIANG,09-10-1974,S,F,sandra24@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y,SANDRA  LIANG
20950,MR.,ALBERT,SUAREZ,11/13/1974,S,M,albert19@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y,ALBERT  SUAREZ
20951,MR.,DARRELL,JAI,9/22/1974,S,M,darrell19@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,DARRELL  JAI
20953,MR.,NEIL,RUBIO,06-05-1974,S,M,neil20@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y,NEIL  RUBIO
20954,MR.,NATHAN,FOSTER,10-11-1974,S,M,nathan12@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,NATHAN  FOSTER
20955,MS.,DAWN,PAL,03-12-1975,S,F,dawn36@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,DAWN  PAL
20956,MS.,KRISTY,ALONSO,8/28/1975,S,F,kristy8@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,KRISTY  ALONSO
20957,MR.,DARREN,KAPOOR,1/16/1975,S,M,darren3@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,DARREN  KAPOOR
20958,MR.,GERALD,ALONSO,9/26/1975,S,M,gerald16@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,GERALD  ALONSO
20959,MR.,RUBEN,ARUN,10/15/1962,M,M,ruben7@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,RUBEN  ARUN
20960,MR.,DARRELL,BECK,03-05-1962,S,M,darrell8@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,DARRELL  BECK
20961,MR.,KEITH,GOLDBERG,03-09-1961,M,M,keith23@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,KEITH  GOLDBERG
20962,MRS.,SHARON,XIE,5/20/1961,M,F,sharon9@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,SHARON  XIE
20963,,TERESA,DOMINGUEZ,9/13/1961,M,NA,teresa13@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,TERESA  DOMINGUEZ
20964,,EMILY,BUTLER,12/17/1935,S,NA,emily39@adventure-works.com,"$10,000 ",1,Graduate Degree,Clerical,Y,EMILY  BUTLER
20965,MRS.,CYNTHIA,SUBRAM,05-08-1935,M,F,cynthia18@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y,CYNTHIA  SUBRAM
20967,MR.,CASEY,ROWE,4/24/1957,M,M,casey25@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y,CASEY  ROWE
20968,MR.,ARTURO,YUAN,07-06-1957,M,M,arturo31@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y,ARTURO  YUAN
20969,MRS.,ASHLEY,FOSTER,12/23/1956,M,F,ashley43@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,ASHLEY  FOSTER
20970,MR.,ISAIAH,RICHARDSON,5/14/1954,S,M,isaiah8@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,ISAIAH  RICHARDSON
20971,MR.,PRESTON,SURI,03-10-1937,S,M,preston0@adventure-works.com,"$10,000 ",2,Bachelors,Clerical,Y,PRESTON  SURI
20972,MR.,FRANCISCO,VANCE,6/14/1937,M,M,francisco5@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y,FRANCISCO  VANCE
20973,MRS.,APRIL,ANDERSEN,4/24/1938,M,F,april11@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y,APRIL  ANDERSEN
20974,MR.,GEORGE,SUBRAM,10/21/1939,M,M,george19@adventure-works.com,"$10,000 ",2,Bachelors,Clerical,Y,GEORGE  SUBRAM
20975,MR.,JERRY,ANDERSEN,03-09-1940,M,M,jerry14@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y,JERRY  ANDERSEN
20976,MRS.,JACLYN,KUMAR,09-04-1941,M,F,jaclyn31@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,JACLYN  KUMAR
20977,MR.,MARIO,ANDERSEN,9/26/1941,M,M,mario11@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y,MARIO  ANDERSEN
20978,MR.,BRUCE,SRINI,12/25/1941,M,M,bruce7@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,BRUCE  SRINI
20979,MRS.,DIANE,JIMENEZ,10/26/1941,M,F,diane10@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,DIANE  JIMENEZ
20980,MR.,MATTHEW,MILLER,08-10-1941,S,M,matthew12@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,MATTHEW  MILLER
20981,MR.,CRAIG,ROMERO,6/26/1942,M,M,craig10@adventure-works.com,"$10,000 ",3,Partial College,Manual,Y,CRAIG  ROMERO
20982,MR.,ARTHUR,JIMÉNEZ,02-09-1942,S,M,arthur29@adventure-works.com,"$40,000 ",1,Graduate Degree,Clerical,Y,ARTHUR  JIMÉNEZ
20983,MS.,MEREDITH,VANCE,12/23/1980,S,F,meredith2@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,MEREDITH  VANCE
20984,MS.,SABRINA,RUBIO,05-12-1980,M,F,sabrina15@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,SABRINA  RUBIO
20985,MS.,AUTUMN,LIU,1/17/1980,M,F,autumn4@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,AUTUMN  LIU
20986,MS.,BRANDI,BLANCO,4/27/1977,M,F,brandi15@adventure-works.com,"$10,000 ",0,High School,Manual,Y,BRANDI  BLANCO
20987,MR.,MARSHALL,ZENG,12/13/1977,S,M,marshall20@adventure-works.com,"$10,000 ",0,High School,Manual,N,MARSHALL  ZENG
20988,MS.,ANNA,MARTIN,3/24/1977,M,F,anna52@adventure-works.com,"$10,000 ",0,High School,Manual,N,ANNA  MARTIN
20989,MRS.,CASSANDRA,SARA,2/26/1976,M,F,cassandra11@adventure-works.com,"$10,000 ",1,High School,Manual,Y,CASSANDRA  SARA
20990,MRS.,MAYRA,RAMAN,10-10-1976,M,F,mayra12@adventure-works.com,"$10,000 ",1,High School,Manual,Y,MAYRA  RAMAN
20991,MR.,FREDERICK,SAI,12-06-1976,M,M,frederick5@adventure-works.com,"$10,000 ",1,High School,Manual,Y,FREDERICK  SAI
20992,MR.,JULIO,SERRANO,7/16/1979,M,M,julio17@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,JULIO  SERRANO
20993,MR.,MITCHELL,XIE,4/14/1979,S,M,mitchell3@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N,MITCHELL  XIE
20994,MS.,AUTUMN,MA,10/23/1979,M,F,autumn15@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N,AUTUMN  MA
20995,MR.,DANNY,SUAREZ,2/17/1979,S,M,danny20@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,DANNY  SUAREZ
20996,MR.,KEITH,SHAN,3/23/1979,S,M,keith13@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,KEITH  SHAN
20997,MS.,JOANNA,ASHE,07-10-1979,M,F,joanna3@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,JOANNA  ASHE
20998,MR.,EUGENE,SHE,01-03-1978,M,M,eugene26@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N,EUGENE  SHE
20999,MS.,CAROLYN,GARCIA,4/27/1978,M,F,carolyn14@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,CAROLYN  GARCIA
21000,MR.,GEOFFREY,PEREZ,3/26/1978,M,M,geoffrey19@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,GEOFFREY  PEREZ
21001,MR.,CLINTON,GUTIERREZ,04-06-1978,S,M,clinton8@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N,CLINTON  GUTIERREZ
21002,MS.,CAROLYN,RODRIGUEZ,10/27/1977,S,F,carolyn19@adventure-works.com,"$20,000 ",0,Partial College,Manual,N,CAROLYN  RODRIGUEZ
21003,MR.,JIMMY,HERNANDEZ,11/13/1961,M,M,jimmy6@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,JIMMY  HERNANDEZ
21004,MRS.,KAITLYN,CAMPBELL,11-06-1961,M,F,kaitlyn5@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y,KAITLYN  CAMPBELL
21005,MRS.,BARBARA,ZHU,2/27/1960,M,F,barbara23@adventure-works.com,"$10,000 ",1,High School,Manual,Y,BARBARA  ZHU
21006,MRS.,SYDNEY,YOUNG,7/21/1960,S,F,sydney89@adventure-works.com,"$20,000 ",1,Partial College,Manual,N,SYDNEY  YOUNG
21007,MR.,NUAN,MA,4/21/1960,M,M,nuan2@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,NUAN  MA
21008,MRS.,MELODY,CARLSON,7/21/1960,S,F,melody18@adventure-works.com,"$20,000 ",1,Partial College,Manual,N,MELODY  CARLSON
21009,MR.,CLINTON,SANDBERG,10-07-1960,S,M,clinton16@adventure-works.com,"$20,000 ",1,Partial College,Manual,N,CLINTON  SANDBERG
21010,MR.,RUBEN,NAVARRO,12-10-1960,M,M,ruben33@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,RUBEN  NAVARRO
21011,MRS.,AIMEE,WANG,11/25/1960,S,F,aimee1@adventure-works.com,"$20,000 ",1,Partial College,Manual,N,AIMEE  WANG
21012,MRS.,MARIE,VANCE,7/22/1959,M,F,marie8@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y,MARIE  VANCE
21013,MR.,CONNOR,NELSON,05-02-1958,M,M,connor38@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y,CONNOR  NELSON
21014,MRS.,DIANA,CARLSON,4/23/1958,M,F,diana17@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y,DIANA  CARLSON
21015,MRS.,DIANE,HERNANDEZ,03-04-1958,M,F,diane8@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y,DIANE  HERNANDEZ
21016,MRS.,MICHELE,KAPOOR,08-08-1960,M,F,michele56@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y,MICHELE  KAPOOR
21017,MRS.,LESLIE,ROMERO,04-08-1960,M,F,leslie10@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y,LESLIE  ROMERO
21018,MRS.,SHEILA,SERRANO,7/23/1960,M,F,sheila15@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y,SHEILA  SERRANO
21019,MRS.,MONICA,PRASAD,5/14/1960,S,F,monica10@adventure-works.com,"$40,000 ",3,Graduate Degree,Clerical,Y,MONICA  PRASAD
21020,MR.,OMAR,YE,2/22/1959,M,M,omar9@adventure-works.com,"$30,000 ",3,Bachelors,Clerical,Y,OMAR  YE
21021,MR.,GARY,SERRANO,07-11-1959,M,M,gary27@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y,GARY  SERRANO
21022,MRS.,BIANCA,HUANG,6/14/1958,M,F,bianca5@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,BIANCA  HUANG
21023,MRS.,CARA,WANG,1/20/1970,M,F,cara1@adventure-works.com,"$10,000 ",1,High School,Manual,Y,CARA  WANG
21024,MRS.,LORI,JIMENEZ,01-04-1970,S,F,lori8@adventure-works.com,"$10,000 ",1,High School,Manual,N,LORI  JIMENEZ
21025,MR.,CEDRIC,WU,7/18/1970,S,M,cedric7@adventure-works.com,"$10,000 ",1,High School,Manual,N,CEDRIC  WU
21026,MR.,CLIFFORD,FERNANDEZ,3/21/1970,S,M,clifford14@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y,CLIFFORD  FERNANDEZ
21027,MR.,LUKE,NELSON,3/24/1970,S,M,luke41@adventure-works.com,"$20,000 ",0,Partial College,Manual,N,LUKE  NELSON
21028,MR.,JOE,SURI,10/23/1970,S,M,joe4@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y,JOE  SURI
21029,MRS.,KRISTI,MARTIN,8/15/1969,S,F,kristi40@adventure-works.com,"$10,000 ",2,High School,Manual,Y,KRISTI  MARTIN
21030,MS.,LINDSAY,XU,10/23/1970,S,F,lindsay5@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N,LINDSAY  XU
21031,MS.,CASSIE,SHE,03-06-1970,S,F,cassie0@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N,CASSIE  SHE
21032,MR.,BRENDAN,SHAN,10/16/1969,S,M,brendan8@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y,BRENDAN  SHAN
21033,MR.,PRESTON,SUBRAM,11-10-1969,S,M,preston12@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N,PRESTON  SUBRAM
21034,MS.,JACQUELINE,KELLY,9/23/1969,S,F,jacqueline26@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N,JACQUELINE  KELLY
21035,MR.,ROY,SANCHEZ,7/16/1969,M,M,roy20@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,ROY  SANCHEZ
21036,MR.,RUBEN,HERNANDEZ,6/22/1969,M,M,ruben27@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,RUBEN  HERNANDEZ
21037,MR.,BRUCE,ARUN,10/18/1969,M,M,bruce5@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y,BRUCE  ARUN
21038,MR.,PEDRO,LOPEZ,8/26/1969,M,M,pedro16@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y,PEDRO  LOPEZ
21039,MS.,JILL,RAMOS,03-05-1969,S,F,jill25@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,JILL  RAMOS
21040,MR.,CHAD,LUO,3/22/1969,S,M,chad7@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,CHAD  LUO
21041,MR.,EDDIE,SERRANO,11-04-1952,M,M,eddie16@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y,EDDIE  SERRANO
21042,MR.,JON,LIANG,08-10-1952,M,M,jon37@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y,JON  LIANG
21043,MR.,JOHNATHAN,MCDONALD,06-10-1951,M,M,johnathan16@adventure-works.com,"$10,000 ",4,High School,Manual,N,JOHNATHAN  MCDONALD
21044,MR.,FRANKLIN,ZHENG,07-10-1951,M,M,franklin17@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y,FRANKLIN  ZHENG
21045,MRS.,EVELYN,PRASAD,11-04-1953,S,F,evelyn10@adventure-works.com,"$10,000 ",2,High School,Manual,Y,EVELYN  PRASAD
21046,MR.,TERRANCE,SURI,9/13/1953,M,M,terrance0@adventure-works.com,"$10,000 ",2,High School,Manual,N,TERRANCE  SURI
21047,,SHEENA,ANDERSEN,1/27/1968,S,NA,sheena11@adventure-works.com,"$20,000 ",1,Partial College,Manual,N,SHEENA  ANDERSEN
21048,MRS.,KAREN,LIANG,6/17/1968,M,F,karen26@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,KAREN  LIANG
21049,MR.,JAMES,SHARMA,06-08-1968,S,M,james46@adventure-works.com,"$20,000 ",1,Partial College,Manual,N,JAMES  SHARMA
21050,MR.,ALAN,CAI,02-04-1968,M,M,alan25@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,ALAN  CAI
21051,MRS.,SABRINA,ALONSO,5/28/1968,M,F,sabrina5@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,SABRINA  ALONSO
21052,MRS.,SHEENA,XU,03-11-1968,S,F,sheena4@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N,SHEENA  XU
21053,MR.,JAMIE,VAZQUEZ,08-11-1968,M,M,jamie36@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,JAMIE  VAZQUEZ
21054,MR.,KEITH,JAI,11/20/1968,M,M,keith14@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y,KEITH  JAI
21055,MS.,KRISTI,CARLSON,07-06-1968,M,F,kristi14@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y,KRISTI  CARLSON
21056,MR.,WALTER,MUNOZ,11-07-1968,M,M,walter20@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y,WALTER  MUNOZ
21057,MRS.,ELIZABETH,BUTLER,03-09-1925,M,F,elizabeth43@adventure-works.com,"$80,000 ",5,Bachelors,Skilled Manual,Y,ELIZABETH  BUTLER
21058,MRS.,MEREDITH,SURI,2/19/1967,S,F,meredith0@adventure-works.com,"$10,000 ",3,High School,Manual,Y,MEREDITH  SURI
21059,MRS.,MISTY,CHANDE,02-04-1967,M,F,misty16@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,MISTY  CHANDE
21060,MRS.,JACLYN,TANG,8/21/1967,S,F,jaclyn27@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N,JACLYN  TANG
21061,MRS.,DESIREE,SUAREZ,6/18/1967,M,F,desiree15@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,DESIREE  SUAREZ
21062,MRS.,MIRANDA,BARNES,08-10-1967,S,F,miranda3@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N,MIRANDA  BARNES
21063,MR.,LOUIS,LI,4/23/1966,M,M,louis41@adventure-works.com,"$10,000 ",5,Partial High School,Manual,N,LOUIS  LI
21064,MRS.,COLLEEN,SUN,11/20/1966,S,F,colleen13@adventure-works.com,"$20,000 ",1,High School,Manual,N,COLLEEN  SUN
21065,MR.,ROBERT,THOMPSON,09-07-1967,M,M,robert74@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y,ROBERT  THOMPSON
